4,0,598.14,452.81,492.73,113.00,0.12,700
6,0,598.14,452.81,452.90,310.87,0.12,650
9,0,598.14,452.81,199.63,157.09,0.12,250
11,0,598.14,452.81,233.53,181.31,0.12,300
12,0,723.82,603.91,723.82,531.52,0.12,900
13,0,723.82,603.91,598.40,445.65,0.12,750
16,0,723.82,603.91,352.93,281.79,0.13,450
19,0,723.82,603.91,642.90,508.79,0.13,750
20,0,723.82,616.16,712.24,544.29,0.13,850
21,0,808.15,616.16,808.15,657.68,0.13,1000
24,0,808.15,616.16,731.16,547.33,0.13,850
27,0,808.15,616.16,396.48,316.50,0.13,450
29,0,808.15,616.16,259.01,218.37,0.13,300
31,0,808.15,668.49,764.69,598.86,0.13,900
36,0,808.15,668.49,710.46,566.47,0.13,800
37,0,808.15,668.49,674.40,522.76,0.13,750
39,0,808.15,668.49,794.11,621.33,0.13,900
41,0,808.15,676.61,805.68,635.22,0.13,900
44,0,808.15,676.61,727.99,571.98,0.13,800
45,0,808.15,676.61,794.81,596.26,0.13,850
47,0,913.20,706.92,913.20,688.40,0.13,950
50,0,913.20,706.92,774.49,611.22,0.13,800
52,1,913.20,706.92,688.81,584.46,0.13,750
53,1,913.20,803.79,885.31,729.35,0.13,900
54,1,913.20,803.79,775.14,691.25,0.13,850
56,1,913.20,803.79,93.17,79.78,0.13,100
58,1,913.20,803.79,718.91,643.05,0.13,750
60,1,913.20,803.79,184.09,169.95,0.13,200
62,1,913.20,803.79,838.00,708.50,0.13,850
66,1,913.20,824.91,844.59,685.58,0.13,850
68,1,991.41,880.01,991.41,840.23,0.13,1000
70,1,991.41,880.01,540.70,478.76,0.14,550
73,1,991.41,880.01,347.85,309.68,0.14,350
75,1,991.41,880.01,792.79,726.00,0.14,800
77,1,991.41,880.01,692.22,644.67,0.14,700
79,1,991.41,880.01,445.56,413.81,0.14,450
81,1,991.41,880.01,344.28,318.91,0.14,350
82,1,991.41,880.01,742.31,687.09,0.14,750
85,1,991.41,880.01,842.16,775.71,0.14,850
87,1,991.41,880.01,639.58,606.59,0.14,650
89,1,991.41,904.40,941.65,886.67,0.14,950
91,1,991.41,904.40,742.68,690.73,0.14,750
94,1,991.41,904.40,793.26,768.41,0.14,800
97,2,991.41,939.19,941.96,903.90,0.14,950
99,2,991.41,939.19,790.14,725.63,0.14,800
104,2,991.41,939.19,393.94,361.15,0.14,400
106,2,991.41,939.19,595.52,550.90,0.14,600
108,2,991.41,939.19,592.52,560.59,0.14,600
109,2,991.41,939.19,844.53,795.44,0.14,850
111,2,991.41,939.19,795.19,763.47,0.14,800
113,2,997.81,963.57,997.81,931.13,0.14,1000
115,2,997.81,963.57,598.71,568.39,0.14,600
116,2,997.81,992.38,995.50,940.24,0.14,1000
117,2,997.81,992.38,946.24,915.19,0.14,950
119,2,997.81,992.38,496.86,476.10,0.14,500
120,2,997.81,992.38,846.46,820.10,0.14,850
121,2,997.81,992.38,896.25,857.56,0.14,900
123,2,997.81,992.38,449.04,430.28,0.14,450
126,2,997.81,992.38,798.85,763.13,0.14,800
127,2,997.81,992.38,799.76,742.17,0.14,800
129,2,997.81,992.38,800.17,751.04,0.14,800
131,2,997.81,992.38,947.98,889.48,0.14,950
132,2,997.81,992.38,797.77,756.54,0.14,800
133,2,997.81,992.38,948.70,867.09,0.14,950
134,2,997.81,992.38,799.98,738.07,0.14,800
135,3,997.81,992.38,849.29,820.68,0.14,850
136,3,997.81,992.38,798.59,752.35,0.14,800
138,3,997.81,992.38,498.62,481.39,0.14,500
141,3,997.81,992.38,449.80,435.75,0.14,450
143,3,997.81,992.38,896.85,851.81,0.14,900
145,3,997.81,992.38,648.22,619.93,0.14,650
146,3,997.81,992.38,798.39,760.87,0.14,800
147,3,997.81,992.38,799.85,761.83,0.14,800
149,3,997.81,992.38,348.81,330.58,0.14,350
151,3,997.81,992.38,898.74,837.74,0.14,900
153,3,997.81,992.38,508.23,474.61,0.14,500
155,3,997.81,992.38,202.64,190.26,0.14,200
157,3,997.81,992.38,948.76,887.73,0.14,950
160,3,997.81,992.38,651.78,615.34,0.14,650
163,3,997.81,992.38,204.16,189.67,0.14,200
164,3,999.20,998.08,999.20,891.56,0.14,1000
165,3,999.20,998.08,853.41,792.75,0.14,850
168,3,999.20,998.08,754.20,704.56,0.14,750
170,3,999.20,998.08,555.82,532.12,0.14,550
173,3,999.20,998.08,103.54,94.73,0.14,100
174,3,999.20,998.08,800.10,750.60,0.14,800
176,3,999.20,998.08,259.19,237.69,0.14,250
178,3,999.20,998.08,751.31,734.99,0.14,750
179,3,999.20,998.08,801.24,755.65,0.14,800
181,4,999.20,998.08,900.57,818.27,0.14,900
183,4,999.20,998.08,455.84,424.90,0.14,450
185,4,999.20,998.08,355.17,331.56,0.14,350
186,4,999.20,998.08,854.86,802.52,0.14,850
190,4,999.20,998.08,210.31,190.54,0.14,200
191,4,999.20,998.08,854.70,782.73,0.14,850
193,4,1004.17,998.08,1004.17,852.79,0.14,1000
195,4,1004.17,998.08,906.85,771.62,0.14,900
197,4,1004.17,998.08,356.93,322.94,0.14,350
199,4,1004.22,998.08,1004.22,872.53,0.14,1000
201,4,1004.22,998.08,859.93,720.91,0.14,850
202,4,1004.22,998.08,804.77,711.73,0.14,800
203,4,1004.22,998.08,903.88,829.94,0.14,900
205,4,1004.22,998.08,955.74,858.71,0.14,950
207,4,1004.22,998.08,304.93,264.14,0.14,300
209,4,1004.22,998.08,555.36,517.83,0.15,550
210,4,1004.22,998.08,758.86,715.28,0.15,750
