956,3,241.16,233.51,224.73,204.66,0.16 
971,3,241.16,233.51,224.68,200.93,0.16 
986,3,241.16,233.51,221.22,199.52,0.16 
1001,3,241.16,233.51,223.21,191.19,0.17 
1016,4,241.16,233.51,220.93,192.90,0.17 
1031,4,241.16,233.51,231.85,200.57,0.17 
1046,4,241.16,233.51,227.32,184.88,0.16 
1061,4,241.16,233.51,233.87,190.21,0.17 
1076,4,241.16,233.51,226.37,194.79,0.17 
1091,4,241.16,233.51,222.81,197.08,0.16 
1106,4,241.16,233.51,229.21,195.59,0.16 
1121,4,241.16,233.51,229.73,195.53,0.17 
1136,4,241.16,233.51,232.14,206.41,0.16 
1151,4,241.16,233.51,227.25,191.85,0.16 
1166,4,241.16,233.51,225.02,193.96,0.16 
1181,4,241.16,233.51,224.24,183.61,0.16 
1196,4,241.16,233.51,226.23,203.87,0.16 
1211,4,241.16,233.51,222.08,193.04,0.16 
1226,4,241.16,233.51,220.25,176.76,0.16 
1241,4,241.16,233.51,234.02,182.80,0.17 
1256,4,241.16,233.51,225.90,179.79,0.17 
1271,5,241.16,233.51,235.18,198.02,0.17 
1283,5,333.48,287.70,291.96,202.72,0.17 
1292,5,405.15,366.70,389.10,277.34,0.17 
1300,5,421.19,366.70,398.63,309.18,0.17 
1308,5,421.19,386.33,398.06,295.15,0.17 
1316,5,422.05,392.50,393.64,331.16,0.17 
1324,5,422.05,392.50,394.22,328.20,0.17 
1332,5,430.17,392.50,430.17,349.27,0.17 
1340,5,430.17,394.86,403.42,324.31,0.17 
1348,5,430.17,400.24,383.95,308.04,0.17 
1356,5,431.59,400.24,431.59,324.31,0.17 
1364,5,432.77,400.24,388.96,315.14,0.17 
1372,5,432.77,400.24,391.39,328.25,0.17 
1380,5,433.17,419.19,419.90,331.30,0.17 
1388,5,433.17,421.64,419.20,354.87,0.17 
1396,5,437.44,421.64,423.84,353.84,0.18 
1404,6,443.02,421.64,423.23,341.39,0.18 
1412,6,456.83,432.75,456.83,339.36,0.18 
1420,6,456.83,432.75,418.97,367.87,0.18 
1428,6,456.83,432.75,439.62,373.87,0.18 
1436,6,464.80,432.75,455.17,396.20,0.18 
1444,6,464.80,446.51,451.63,393.27,0.17 
1452,6,467.06,454.17,455.89,386.50,0.17 
1459,6,477.00,462.55,463.68,409.54,0.17 
1467,6,488.87,472.54,478.59,390.79,0.17 
1475,6,490.29,472.54,477.07,396.58,0.18 
1482,6,490.29,472.54,482.67,406.59,0.18 
1489,6,490.29,472.54,479.21,418.45,0.18 
1496,6,495.22,479.83,495.22,440.65,0.18 
1503,6,505.43,489.22,502.48,414.76,0.18 
1510,6,510.25,507.21,499.56,430.39,0.18 
1518,6,510.25,507.21,498.32,444.69,0.18 
1526,6,516.83,507.21,516.83,470.05,0.18 
1534,7,516.83,507.21,502.74,452.35,0.18 
1542,7,523.94,507.21,523.94,441.06,0.18 
1549,7,523.94,507.21,511.00,469.10,0.18 
1557,7,527.66,520.65,527.66,443.70,0.18 
1565,7,528.16,520.65,511.70,438.56,0.18 
1573,7,528.16,520.65,514.43,435.74,0.18 
1581,7,528.16,520.65,505.56,443.20,0.18 
1589,7,529.99,520.65,514.72,446.73,0.18 
1597,7,529.99,525.41,504.92,446.97,0.18 
1605,7,529.99,525.41,512.50,409.08,0.18 
1613,7,529.99,525.41,501.91,431.96,0.18 
1621,7,529.99,525.41,500.02,440.89,0.18 
1629,7,529.99,525.41,514.22,420.16,0.18 
1637,7,533.29,525.41,514.60,419.46,0.18 
1645,7,533.29,525.41,510.25,432.30,0.18 
1653,7,533.29,525.41,500.08,452.19,0.18 
1661,8,533.29,525.41,507.87,433.25,0.18 
1669,8,533.29,525.41,508.84,422.81,0.18 
1677,8,533.29,525.41,496.92,424.05,0.18 
1685,8,533.29,525.41,501.85,446.02,0.18 
1693,8,533.29,525.41,514.48,423.88,0.18 
1701,8,533.29,525.41,509.03,461.10,0.18 
1709,8,533.29,525.41,520.03,429.38,0.18 
1717,8,533.29,525.41,532.65,435.81,0.18 
1725,8,533.29,525.41,512.35,457.69,0.18 
1733,8,533.29,525.41,515.32,438.11,0.18 
1740,8,533.29,525.41,516.42,467.30,0.18 
1748,8,533.29,525.41,516.91,460.08,0.18 
1756,8,533.29,525.41,513.40,476.37,0.18 
1764,8,533.29,525.41,522.98,414.84,0.18 
1772,8,533.29,525.41,524.25,466.51,0.18 
1780,8,533.29,525.41,520.07,435.38,0.18 
1788,9,539.95,525.41,529.81,436.28,0.18 
1796,9,539.95,525.41,506.62,454.47,0.18 
1804,9,539.95,525.41,515.25,451.91,0.18 
1812,9,539.95,525.41,522.11,455.32,0.18 
1820,9,539.95,525.41,510.28,460.56,0.18 
1828,9,539.95,525.41,527.10,437.59,0.18 
1836,9,539.95,525.41,508.74,466.32,0.18 
1844,9,539.95,525.41,507.66,446.71,0.18 
1852,9,539.95,525.41,510.10,426.26,0.18 
1860,9,539.95,525.41,514.10,398.57,0.18 
1868,9,539.95,525.41,519.99,465.17,0.17 
1876,9,539.95,525.41,519.76,430.62,0.17 
1884,9,539.95,525.41,518.46,459.67,0.17 
1892,9,539.95,525.41,524.15,441.64,0.17 
1900,9,539.95,525.41,515.95,448.41,0.17 
1908,9,539.95,525.41,518.18,456.85,0.17 
1915,10,818.32,751.04,795.34,579.50,0.17 
1921,10,818.32,783.53,764.74,700.72,0.17 
1926,10,818.32,783.53,772.52,679.78,0.17 
1932,10,818.32,783.53,794.09,614.93,0.17 
1938,10,818.32,783.53,792.43,665.60,0.17 
1944,10,818.32,795.37,782.07,657.81,0.17 
1949,10,818.32,795.37,783.62,615.41,0.17 
1955,10,818.32,795.37,785.03,713.00,0.17 
1961,10,824.23,795.37,802.72,648.64,0.17 
1967,10,824.23,795.37,792.39,669.18,0.17 
1972,10,824.23,795.37,776.00,656.63,0.17 
1977,10,824.23,795.37,790.60,680.81,0.17 
1983,10,824.23,795.37,779.56,606.38,0.17 
1989,10,824.23,795.37,790.91,658.19,0.17 
1995,10,824.23,795.37,786.09,648.62,0.17 
2000,11,824.23,795.37,779.86,693.99,0.17 
2006,11,824.23,795.37,793.54,613.39,0.17 
2012,11,824.23,795.37,793.65,710.02,0.17 
2017,11,824.23,795.37,781.07,607.60,0.17 
2023,11,824.23,795.37,772.98,708.66,0.17 
2028,11,824.23,795.37,784.00,625.34,0.17 
2034,11,824.23,795.37,791.84,626.44,0.18 
2040,11,824.23,799.59,775.85,658.15,0.18 
2045,11,824.23,799.59,781.54,700.09,0.18 
2051,11,824.23,799.59,789.32,616.49,0.18 
2057,11,839.11,799.59,795.12,595.01,0.18 
2062,11,839.11,799.59,780.03,659.76,0.18 
2068,11,839.11,799.59,791.12,679.30,0.17 
2074,11,839.11,799.59,796.49,602.48,0.17 
2080,11,839.11,799.59,800.88,687.17,0.18 
2086,11,839.11,799.59,783.61,626.79,0.18 
2092,12,839.11,799.59,808.60,619.81,0.18 
2098,12,839.11,799.59,761.63,672.67,0.18 
2103,12,839.11,799.59,773.09,652.12,0.18 
2109,12,839.11,799.59,773.30,655.43,0.18 
2114,12,839.11,799.59,756.44,690.32,0.18 
2120,12,839.11,799.59,784.67,531.60,0.18 
2126,12,839.11,799.59,776.40,628.86,0.18 
2132,12,839.11,799.59,777.57,680.80,0.18 
2137,12,839.11,799.59,770.77,621.45,0.18 
2142,12,839.11,799.59,775.85,658.67,0.18 
2147,12,839.11,799.59,788.44,665.20,0.18 
2153,12,839.11,799.59,777.54,644.71,0.18 
2158,12,839.11,799.59,782.21,692.72,0.18 
2163,12,839.11,799.59,791.57,649.35,0.18 
2169,12,839.11,799.59,810.76,580.92,0.18 
2175,13,839.11,799.59,790.56,662.75,0.18 
2180,13,839.11,799.59,770.08,630.32,0.18 
2186,13,839.11,799.59,789.68,674.24,0.17 
2192,13,839.11,799.59,780.79,641.68,0.17 
2198,13,839.11,799.59,789.04,669.09,0.17 
2204,13,839.11,799.59,796.74,704.77,0.17 
2210,13,839.11,800.94,769.73,602.69,0.17 
2216,13,839.11,800.94,766.75,689.85,0.17 
2221,13,839.11,800.94,773.27,645.27,0.17 
2227,13,839.11,800.94,774.62,664.63,0.17 
2233,13,839.11,800.94,791.46,720.20,0.18 
2238,13,839.11,800.94,803.15,681.61,0.18 
2244,13,839.11,800.94,795.71,601.02,0.18 
2250,13,839.11,800.94,822.52,658.71,0.18 
2255,13,839.11,800.94,788.04,657.76,0.17 
2260,13,839.11,800.94,781.82,692.92,0.17 
2266,14,839.11,800.94,783.20,651.55,0.17 
2272,14,839.11,800.94,793.67,678.77,0.17 
2277,14,839.11,800.94,796.17,699.68,0.17 
2283,14,839.11,800.94,793.44,658.37,0.17 
2289,14,839.11,800.94,796.88,621.99,0.17 
2295,14,839.11,800.94,781.28,681.01,0.18 
2300,14,839.11,800.94,788.53,728.62,0.18 
2306,14,839.11,800.94,793.33,595.31,0.18 
2312,14,839.11,800.94,805.01,689.94,0.18 
2318,14,839.11,800.94,777.55,631.92,0.18 
2324,14,839.11,800.94,770.54,658.16,0.18 
2330,14,839.11,800.94,789.23,652.54,0.18 
2336,14,839.11,800.94,813.00,590.44,0.18 
2342,14,839.11,800.94,812.49,691.77,0.18 
2348,14,839.11,800.94,822.13,727.44,0.18 
2353,15,1113.02,1011.23,1103.52,823.48,0.18 
2358,15,1137.46,1094.84,1113.47,819.38,0.18 
2362,15,1137.46,1094.84,1103.38,1003.16,0.18 
2366,15,1137.46,1094.84,1072.57,921.91,0.18 
2371,15,1137.46,1094.84,1107.20,896.13,0.18 
2375,15,1137.46,1094.84,1078.59,803.02,0.18 
2379,15,1137.46,1094.84,1089.65,923.68,0.18 
2383,15,1137.46,1094.84,1078.53,893.07,0.18 
2387,15,1137.46,1094.84,1089.36,881.73,0.18 
2391,15,1137.46,1094.84,1091.99,917.58,0.18 
2395,15,1137.46,1094.84,1072.89,892.71,0.18 
2399,15,1137.46,1094.84,1083.71,899.27,0.18 
2404,15,1137.46,1094.84,1105.36,908.42,0.18 
2409,15,1137.46,1094.84,1105.84,918.39,0.18 
2413,15,1137.46,1094.84,1091.01,1010.83,0.18 
2417,15,1137.46,1094.84,1080.84,935.62,0.18 
2421,16,1137.46,1094.84,1089.07,930.59,0.18 
2425,16,1137.46,1094.84,1132.54,883.97,0.18 
2429,16,1137.46,1094.84,1127.08,907.90,0.18 
2434,16,1137.46,1094.84,1111.11,922.02,0.18 
2438,16,1137.46,1094.84,1098.35,929.98,0.18 
2442,16,1137.46,1101.38,1094.42,956.70,0.18 
2447,16,1137.46,1101.38,1109.92,883.06,0.18 
2452,16,1137.46,1111.61,1118.95,905.47,0.18 
2456,16,1137.46,1111.61,1111.61,909.68,0.18 
2460,16,1137.46,1111.61,1098.14,969.54,0.18 
2464,16,1137.46,1111.61,1097.79,844.37,0.18 
2469,16,1137.46,1111.61,1098.11,939.64,0.18 
2473,16,1137.46,1111.61,1077.07,953.97,0.18 
2477,16,1137.46,1111.61,1090.15,920.45,0.18 
2481,16,1137.46,1111.61,1078.51,923.27,0.18 
2485,17,1137.46,1111.61,1090.96,912.61,0.18 
2489,17,1137.46,1111.61,1083.39,950.96,0.18 
2493,17,1137.46,1111.61,1069.19,956.00,0.18 
2497,17,1137.46,1111.61,1083.65,886.35,0.18 
2501,17,1137.46,1111.61,1094.60,902.45,0.18 
2505,17,1137.46,1111.61,1094.14,960.18,0.18 
2509,17,1137.46,1111.61,1103.18,972.14,0.18 
2513,17,1137.46,1111.61,1094.71,960.43,0.18 
2517,17,1137.46,1111.61,1082.07,835.15,0.18 
2521,17,1137.46,1111.61,1073.09,924.92,0.18 
2525,17,1137.46,1111.61,1081.79,969.97,0.18 
2530,17,1137.46,1111.61,1106.66,952.59,0.18 
2534,17,1137.46,1111.61,1097.93,969.24,0.18 
2538,17,1137.46,1111.61,1081.83,885.32,0.18 
2542,17,1137.46,1111.61,1094.96,1031.47,0.18 
2546,17,1137.46,1111.61,1088.52,889.10,0.18 
2550,18,1137.46,1111.61,1124.02,923.03,0.18 
2554,18,1137.46,1111.61,1086.92,874.59,0.18 
2558,18,1137.46,1111.61,1104.59,883.25,0.18 
2562,18,1137.46,1111.61,1118.39,918.70,0.18 
2566,18,1137.46,1111.61,1126.14,811.70,0.18 
2569,18,1137.46,1111.61,1108.46,963.37,0.18 
2573,18,1137.46,1111.61,1092.46,987.67,0.18 
2577,18,1137.46,1111.61,1112.18,985.45,0.18 
2581,18,1137.46,1111.61,1107.12,895.20,0.18 
2585,18,1137.46,1111.61,1108.20,932.61,0.18 
2589,18,1137.46,1111.61,1105.30,959.38,0.18 
2593,18,1137.46,1111.61,1101.41,891.52,0.18 
2597,18,1137.46,1111.61,1134.26,923.88,0.18 
2601,18,1137.46,1111.61,1114.17,923.20,0.18 
2605,18,1147.42,1111.61,1126.51,785.52,0.18 
2609,18,1147.42,1118.31,1117.85,822.17,0.18 
2613,18,1147.42,1118.31,1105.54,842.48,0.18 
2617,18,1147.42,1118.31,1092.47,881.20,0.18 
2621,19,1147.42,1118.31,1093.88,921.36,0.18 
2625,19,1147.42,1118.31,1100.57,870.64,0.18 
2629,19,1147.42,1118.31,1090.36,788.38,0.18 
2634,19,1147.42,1118.31,1095.99,807.77,0.18 
2638,19,1147.42,1118.31,1104.04,861.51,0.18 
2642,19,1147.42,1118.31,1101.71,892.44,0.18 
2647,19,1147.42,1118.31,1095.53,664.03,0.18 
2652,19,1147.42,1118.31,1102.00,762.56,0.18 
2656,19,1147.42,1118.31,1067.18,792.12,0.18 
2660,19,1147.42,1118.31,1069.24,909.98,0.18 
2664,19,1147.42,1118.31,1075.37,840.13,0.18 
2668,19,1147.42,1118.31,1077.56,797.51,0.18 
2672,19,1147.42,1118.31,1053.62,880.14,0.18 
2676,19,1147.42,1118.31,1044.16,912.96,0.18 
2680,19,1147.42,1118.31,1060.75,812.13,0.18 
2684,19,1147.42,1118.31,1083.96,832.73,0.18 
2688,19,1147.42,1118.31,1080.30,867.67,0.18 
2692,20,1380.84,1335.70,1380.84,1079.12,0.18 
2695,20,1380.84,1350.02,1362.00,1129.86,0.18 
2698,20,1380.84,1350.02,1337.95,1075.54,0.18 
2701,20,1391.77,1350.96,1358.97,1082.29,0.18 
2705,20,1391.77,1351.65,1355.63,1056.77,0.18 
2708,20,1391.77,1351.65,1345.10,1099.97,0.18 
2712,20,1391.77,1351.65,1347.79,1037.58,0.18 
2716,20,1391.77,1351.65,1327.72,1056.43,0.18 
2719,20,1391.77,1351.65,1369.46,1188.63,0.18 
2722,20,1391.77,1351.65,1360.36,1138.93,0.18 
2725,20,1391.77,1351.65,1383.80,1116.96,0.18 
2729,20,1391.77,1351.65,1384.62,1117.02,0.18 
2733,20,1402.09,1379.76,1378.81,1144.33,0.18 
2736,20,1402.09,1379.76,1352.22,1133.93,0.18 
2739,20,1402.09,1379.76,1364.80,1210.04,0.18 
2742,20,1402.09,1379.76,1398.21,1165.71,0.18 
2746,21,1405.25,1379.76,1402.82,1099.39,0.17 
2750,21,1405.25,1379.76,1347.08,1070.34,0.17 
2753,21,1410.10,1379.76,1363.37,1160.90,0.17 
2756,21,1410.10,1392.08,1369.97,1187.09,0.17 
2759,21,1410.10,1392.08,1369.27,1111.98,0.18 
2763,21,1410.10,1392.08,1383.40,1059.23,0.18 
2766,21,1410.10,1392.08,1392.24,1059.90,0.18 
2769,21,1410.10,1392.08,1387.27,1113.23,0.18 
2772,21,1410.10,1392.08,1361.50,1108.77,0.18 
2775,21,1410.10,1392.08,1342.00,1151.83,0.18 
2778,21,1410.10,1392.08,1359.99,995.21,0.18 
2782,21,1410.10,1392.08,1344.81,1028.87,0.18 
2786,21,1410.10,1392.08,1370.60,1042.24,0.18 
2789,21,1410.10,1392.08,1363.54,1133.79,0.18 
2793,21,1410.10,1392.08,1387.83,1082.74,0.18 
2797,21,1410.10,1392.08,1407.42,1107.13,0.18 
2801,22,1410.10,1392.08,1361.98,1003.81,0.18 
2805,22,1410.10,1392.08,1391.17,1172.62,0.18 
2809,22,1410.10,1392.08,1360.43,1042.89,0.18 
2813,22,1410.10,1392.08,1360.72,1046.04,0.18 
2817,22,1410.10,1392.08,1408.19,1208.91,0.18 
2821,22,1421.09,1392.08,1394.75,1040.90,0.18 
2825,22,1421.09,1392.73,1348.42,1138.86,0.18 
2828,22,1421.09,1392.73,1348.86,1132.12,0.18 
2832,22,1421.09,1392.73,1391.88,1125.78,0.18 
2835,22,1421.09,1392.73,1338.02,1087.22,0.18 
2838,22,1421.09,1392.73,1356.07,1147.46,0.18 
2841,22,1421.09,1392.73,1390.57,1060.87,0.18 
2844,22,1421.09,1392.73,1395.44,1019.15,0.18 
2847,22,1421.09,1392.73,1365.04,1193.58,0.18 
2850,22,1421.09,1392.73,1369.27,1068.62,0.18 
2854,23,1421.09,1395.21,1346.16,992.43,0.18 
2856,23,1421.09,1395.21,1350.39,1100.09,0.18 
2859,23,1421.09,1395.21,1361.82,1158.59,0.18 
2862,23,1421.09,1395.21,1397.73,1082.79,0.18 
2865,23,1440.67,1395.21,1440.67,1082.20,0.18 
2868,23,1440.67,1395.21,1391.73,1165.98,0.18 
2871,23,1440.67,1395.21,1371.47,1120.40,0.18 
2874,23,1440.67,1395.21,1327.61,1152.88,0.18 
2877,23,1440.67,1395.21,1381.47,1111.71,0.18 
2880,23,1440.67,1395.21,1338.59,1019.55,0.18 
2883,23,1440.67,1395.21,1335.47,1016.05,0.18 
2886,23,1440.67,1395.21,1334.80,1014.65,0.18 
2889,23,1440.67,1395.21,1373.57,1084.50,0.18 
2892,23,1440.67,1395.21,1355.54,1189.86,0.18 
2895,23,1440.67,1395.21,1365.03,1124.18,0.18 
2898,23,1440.67,1395.21,1331.00,1021.21,0.18 
2901,23,1440.67,1395.21,1401.07,1146.71,0.18 
2905,23,1440.67,1395.21,1370.27,973.49,0.18 
2908,24,1440.67,1395.21,1371.02,1092.93,0.18 
2911,24,1440.67,1395.21,1355.44,1144.96,0.18 
2914,24,1440.67,1395.21,1357.98,991.97,0.18 
2918,24,1440.67,1395.21,1377.82,974.11,0.18 
2921,24,1440.67,1395.21,1393.33,994.56,0.18 
2923,24,1440.67,1395.21,1359.53,985.06,0.18 
2925,24,1440.67,1395.21,1330.00,1044.15,0.18 
2928,24,1440.67,1395.21,1367.56,1170.73,0.18 
2930,24,1440.67,1395.21,1366.90,1165.29,0.18 
2933,24,1440.67,1395.21,1370.20,1075.13,0.18 
2935,24,1440.67,1395.21,1341.89,1046.78,0.18 
2937,24,1440.67,1395.21,1340.58,1143.88,0.18 
2940,24,1440.67,1395.21,1354.16,1164.88,0.18 
2942,24,1440.67,1395.21,1357.53,1103.66,0.18 
2944,24,1440.67,1395.21,1372.23,1084.10,0.18 
2947,24,1440.67,1395.21,1383.71,968.29,0.18 
2949,24,1440.67,1395.21,1367.56,943.94,0.18 
2952,24,1440.67,1395.21,1372.45,1104.50,0.18 
2954,24,1440.67,1395.21,1338.90,1114.27,0.18 
2957,24,1440.67,1395.21,1393.09,1133.89,0.18 
2960,24,1440.67,1395.21,1329.50,1113.18,0.18 
2962,24,1440.67,1395.21,1352.14,1069.63,0.18 
2964,25,1440.67,1395.21,1374.20,1059.65,0.18 
2966,25,1625.62,1611.98,1607.76,1145.32,0.18 
2968,25,1625.62,1611.98,1593.45,1232.03,0.18 
2970,25,1625.62,1611.98,1587.30,1327.51,0.18 
2972,25,1625.62,1611.98,1553.52,1387.47,0.18 
2974,25,1625.62,1611.98,1594.71,1440.12,0.18 
2976,25,1629.69,1625.26,1584.36,1338.08,0.18 
2978,25,1629.69,1625.26,1620.60,1261.56,0.18 
2980,25,1656.90,1625.26,1656.90,1086.69,0.18 
2982,25,1656.90,1625.26,1652.70,1340.92,0.18 
2985,25,1656.90,1625.26,1594.75,956.20,0.18 
2987,25,1658.53,1638.90,1600.32,1172.40,0.18 
2989,25,1658.53,1638.90,1576.60,1260.98,0.18 
2991,25,1658.53,1638.90,1593.94,1290.13,0.18 
2993,25,1658.53,1638.90,1600.99,1324.64,0.18 
2995,25,1658.53,1638.90,1589.86,1273.31,0.18 
2997,25,1658.53,1638.90,1623.19,1286.82,0.18 
2999,25,1697.10,1657.25,1633.31,1337.25,0.18 
3001,25,1697.10,1657.25,1639.61,1270.20,0.18 
3003,25,1697.10,1657.25,1635.80,1248.19,0.18 
3005,25,1697.10,1657.25,1630.50,1254.07,0.18 
3007,25,1697.10,1657.25,1625.07,1349.02,0.18 
3009,25,1697.10,1657.25,1633.67,1320.65,0.18 
3011,26,1697.10,1657.25,1658.25,1361.08,0.18 
3013,26,1697.10,1657.25,1634.59,1269.78,0.18 
3015,26,1697.10,1657.25,1646.73,1330.32,0.18 
3017,26,1697.10,1657.25,1645.82,1164.10,0.18 
3019,26,1697.10,1657.25,1614.77,1267.54,0.18 
3021,26,1697.10,1657.25,1644.78,1397.39,0.18 
3023,26,1697.10,1657.25,1629.34,1397.60,0.18 
3025,26,1697.10,1657.25,1615.74,1430.18,0.18 
3027,26,1697.10,1657.25,1606.44,1308.79,0.18 
3029,26,1697.10,1657.25,1670.71,1235.24,0.18 
3031,26,1697.10,1657.25,1651.29,1278.66,0.18 
3033,26,1697.10,1657.25,1624.71,1269.49,0.18 
3035,26,1697.10,1657.25,1608.55,1152.58,0.18 
3037,26,1697.10,1657.25,1622.27,1363.20,0.18 
3039,26,1697.10,1657.25,1622.89,1321.47,0.18 
3041,26,1697.10,1657.25,1635.24,1360.24,0.18 
3043,26,1697.10,1657.25,1621.65,1313.32,0.18 
3045,26,1697.10,1657.25,1631.01,1351.74,0.18 
3047,26,1697.10,1657.25,1630.29,1094.80,0.18 
3049,26,1697.10,1657.25,1625.41,1374.16,0.18 
3051,26,1697.10,1657.25,1624.83,1216.03,0.18 
3053,26,1697.10,1657.25,1613.53,1382.54,0.18 
3055,26,1697.10,1657.25,1625.96,1230.12,0.18 
3057,27,1697.10,1657.25,1632.69,1437.17,0.18 
3060,27,1697.10,1657.25,1628.60,1371.57,0.18 
3062,27,1697.10,1657.25,1621.75,1334.57,0.18 
3064,27,1697.10,1657.25,1639.57,1310.93,0.18 
3066,27,1697.10,1657.25,1617.00,1322.65,0.18 
3068,27,1697.10,1657.25,1627.92,1368.49,0.18 
3071,27,1697.10,1657.25,1695.31,1419.41,0.18 
3073,27,1697.10,1657.25,1647.14,1218.24,0.18 
3075,27,1697.10,1657.25,1655.36,1041.41,0.18 
3078,27,1697.10,1657.25,1652.30,1432.11,0.18 
3080,27,1697.10,1657.25,1644.13,1503.81,0.18 
3083,27,1697.10,1657.25,1646.96,1347.75,0.18 
3085,27,1697.10,1657.25,1599.04,1191.13,0.18 
3087,27,1697.10,1657.25,1642.19,1472.21,0.18 
3089,27,1697.10,1657.25,1621.10,1388.24,0.18 
3091,27,1697.10,1657.25,1647.15,1404.86,0.18 
3093,27,1697.10,1657.25,1651.88,1470.31,0.18 
3095,27,1697.10,1657.25,1622.70,1292.82,0.18 
3097,27,1697.10,1657.25,1649.61,1337.01,0.18 
3099,27,1697.10,1657.25,1661.75,1294.23,0.18 
3102,27,1697.10,1681.85,1679.41,1323.82,0.18 
3104,28,1697.10,1681.85,1664.06,1293.25,0.18 
3107,28,1697.10,1681.85,1654.61,1405.33,0.18 
3109,28,1697.10,1681.85,1646.16,1236.88,0.18 
3111,28,1697.10,1681.85,1653.82,1287.90,0.18 
3113,28,1697.10,1681.85,1619.72,1237.53,0.18 
3115,28,1697.10,1681.85,1626.06,1398.80,0.18 
3117,28,1697.10,1681.85,1652.87,1457.16,0.18 
3119,28,1697.10,1681.85,1616.21,1516.73,0.18 
3121,28,1697.10,1681.85,1634.51,1438.24,0.18 
3123,28,1697.10,1681.85,1627.09,1307.51,0.18 
3125,28,1697.10,1681.85,1652.99,1293.16,0.18 
3127,28,1697.10,1681.85,1666.31,1224.16,0.18 
3129,28,1697.10,1681.85,1664.81,1286.43,0.18 
3131,28,1697.10,1681.85,1659.17,1344.48,0.18 
3133,28,1697.10,1681.85,1644.65,1318.21,0.18 
3135,28,1697.10,1681.85,1612.33,1449.67,0.18 
3137,28,1697.10,1681.85,1635.44,1337.34,0.18 
3139,28,1697.10,1681.85,1643.34,1501.20,0.18 
3141,28,1697.10,1681.85,1689.50,1301.87,0.18 
3143,28,1697.10,1681.85,1669.89,1358.24,0.18 
3145,28,1700.14,1681.85,1700.14,1171.75,0.18 
3149,28,1700.14,1681.85,1645.82,1029.59,0.18 
3151,29,1700.14,1681.85,1641.10,1331.90,0.18 
3154,29,1700.14,1681.85,1635.84,1395.66,0.18 
