30,0,199.74,194.60,199.20,173.39,0.17,200
46,0,213.79,211.21,212.26,181.80,0.17,200
62,0,216.52,213.63,216.52,189.14,0.17,200
77,0,218.17,216.18,217.45,208.58,0.17,200
93,0,247.67,241.98,247.67,208.67,0.17,200
109,0,253.93,241.98,243.54,218.98,0.17,200
125,0,260.11,244.70,260.11,228.36,0.17,200
141,1,263.72,250.36,259.16,235.45,0.17,200
157,1,265.21,250.36,263.33,244.28,0.17,200
173,1,265.21,250.36,261.61,240.07,0.17,200
189,1,267.39,254.11,261.93,242.67,0.17,200
205,1,267.39,258.33,261.15,233.51,0.17,200
221,1,267.54,258.33,263.59,249.93,0.17,200
237,1,267.54,258.33,263.03,240.83,0.17,200
253,1,269.41,259.61,261.34,241.99,0.17,200
269,2,269.41,261.22,265.70,235.44,0.17,200
285,2,269.41,261.22,264.70,245.60,0.17,200
301,2,269.41,261.22,264.68,243.83,0.17,200
317,2,269.77,261.22,265.39,230.34,0.17,200
333,2,270.82,261.22,265.50,240.46,0.17,200
349,2,270.82,261.22,264.23,239.96,0.17,200
365,2,270.82,261.22,266.05,250.16,0.16,200
381,2,270.82,261.22,264.51,240.68,0.17,200
397,3,270.82,261.98,266.71,247.69,0.17,200
413,3,271.10,261.98,263.58,246.62,0.16,200
429,3,271.10,261.98,265.17,246.15,0.17,200
445,3,271.51,263.60,270.18,246.77,0.16,200
461,3,271.51,264.18,266.93,250.97,0.16,200
477,3,271.54,264.18,268.80,245.80,0.16,200
493,3,272.22,264.18,268.91,242.02,0.16,200
508,4,272.22,264.18,266.34,248.87,0.16,200
523,4,272.22,264.18,269.50,245.61,0.16,200
538,4,272.22,264.18,269.39,248.80,0.16,200
553,4,272.22,264.18,263.71,250.48,0.16,200
568,4,272.22,264.18,268.33,247.63,0.16,200
584,4,272.50,264.18,267.14,248.19,0.16,200
599,4,272.50,264.18,270.96,246.20,0.16,200
615,4,272.50,264.18,266.59,247.86,0.16,200
631,5,272.50,264.18,268.87,222.95,0.16,200
647,5,272.50,264.18,266.43,237.22,0.16,200
663,5,272.50,264.18,264.58,247.66,0.16,200
679,5,272.50,264.18,264.39,242.34,0.16,200
695,5,272.50,264.18,267.51,252.38,0.16,200
711,5,272.77,264.18,266.61,244.23,0.16,200
726,5,272.77,264.18,267.83,252.38,0.16,200
742,5,274.87,264.18,274.76,248.56,0.16,200
758,6,274.87,264.18,268.82,249.43,0.16,200
773,6,274.87,264.18,272.58,250.75,0.16,200
788,6,274.91,264.78,272.63,251.44,0.16,200
803,6,277.31,264.78,277.31,252.32,0.16,200
818,6,277.66,268.25,270.45,251.71,0.16,200
834,6,277.66,268.25,277.10,244.89,0.16,200
850,6,278.50,268.25,277.67,254.86,0.16,200
865,6,283.39,268.44,277.25,255.09,0.16,200
881,7,283.47,270.91,282.08,250.80,0.16,200
897,7,283.47,270.91,275.32,245.24,0.16,200
913,7,283.47,270.91,267.20,244.19,0.16,200
929,7,283.47,270.91,266.53,248.11,0.16,200
945,7,283.47,270.91,267.62,241.43,0.16,200
960,7,283.47,270.91,268.32,237.17,0.16,200
975,7,283.47,270.91,264.56,237.50,0.16,200
990,7,283.47,270.91,269.52,239.39,0.16,200
1006,8,283.47,270.91,267.60,235.14,0.16,200
1022,8,283.47,270.91,267.12,204.39,0.16,200
1037,8,283.47,270.91,271.07,245.07,0.16,200
1053,8,283.47,270.91,275.86,239.11,0.16,200
1069,8,283.47,270.91,277.95,227.05,0.16,200
1085,8,283.47,270.91,273.99,230.81,0.16,200
1101,8,283.47,270.91,279.76,251.59,0.16,200
1117,8,283.47,270.91,275.78,249.67,0.16,200
1133,9,283.47,270.91,281.48,254.51,0.16,200
1149,9,283.47,270.91,278.76,258.43,0.17,200
1165,9,283.59,270.91,282.38,254.74,0.16,200
1181,9,283.59,270.91,278.44,257.85,0.16,200
1197,9,292.18,282.41,288.79,267.74,0.17,200
1213,9,293.19,283.30,286.32,252.69,0.17,200
1229,9,300.26,283.30,287.15,249.52,0.16,200
1245,10,300.26,283.30,287.92,260.34,0.17,200
1261,10,300.26,290.79,288.51,263.48,0.16,200
1276,10,308.56,291.93,308.56,262.04,0.16,200
1292,10,333.42,298.26,315.45,275.51,0.17,200
1309,10,365.96,332.24,350.35,279.53,0.16,200
1327,10,400.29,369.61,386.87,304.88,0.16,200
1344,10,400.29,369.61,364.09,293.58,0.16,200
1360,10,400.29,369.61,373.31,302.64,0.16,200
1377,11,400.29,369.61,372.67,304.64,0.16,200
1394,11,422.53,376.66,418.27,319.42,0.16,200
1411,11,428.27,392.61,388.12,340.15,0.17,200
1428,11,447.95,425.92,414.36,358.23,0.17,200
1445,11,447.95,428.20,436.21,372.28,0.17,200
1462,11,463.70,430.44,430.90,355.41,0.17,200
1479,11,466.97,435.01,439.60,369.89,0.16,200
1496,11,466.97,435.01,436.22,362.87,0.16,200
1512,12,466.97,435.01,447.55,371.70,0.16,200
1529,12,466.97,435.01,434.06,378.70,0.16,200
1546,12,466.97,435.01,447.38,347.02,0.16,200
1563,12,466.97,447.17,442.26,361.95,0.16,200
1580,12,466.97,447.17,431.06,362.67,0.16,200
1597,12,466.97,447.17,441.15,338.20,0.16,200
1614,12,466.97,447.17,445.79,362.91,0.17,200
1631,12,466.97,447.17,458.98,352.68,0.17,200
1648,13,476.76,456.56,450.61,385.16,0.17,200
1666,13,476.76,456.56,449.71,363.90,0.17,200
1683,13,476.76,456.56,452.15,394.49,0.17,200
1700,13,476.76,457.83,476.76,385.10,0.17,200
1717,13,476.76,457.83,457.34,371.68,0.17,200
1734,13,476.76,457.83,450.85,361.77,0.17,200
1751,13,476.76,457.83,449.42,369.66,0.17,200
1768,13,476.76,457.83,451.07,408.51,0.17,200
1785,14,476.76,457.83,454.92,394.09,0.16,200
1802,14,476.76,457.83,457.71,388.96,0.16,200
1819,14,476.76,457.83,461.66,405.68,0.16,200
1836,14,476.76,457.83,457.44,394.73,0.16,200
1853,14,476.76,457.83,453.87,361.02,0.16,200
1870,14,476.76,457.83,451.47,371.45,0.16,200
1886,14,476.76,457.83,443.64,373.61,0.16,200
1903,15,476.76,457.83,434.89,364.41,0.17,200
1920,15,476.76,457.83,439.60,381.46,0.16,200
1936,15,476.76,457.83,447.67,385.89,0.16,200
1953,15,476.76,457.83,460.72,407.85,0.16,200
1969,15,476.76,457.83,454.77,404.10,0.16,200
1986,15,476.76,457.83,455.42,370.16,0.17,200
2003,15,487.72,459.18,472.26,368.53,0.17,200
2021,15,487.72,460.32,477.50,355.10,0.16,200
2038,16,487.72,460.32,466.84,396.69,0.16,200
2055,16,487.72,460.32,472.58,362.69,0.17,200
2072,16,487.72,460.32,459.66,388.75,0.17,200
2089,16,487.72,460.32,459.37,352.85,0.17,200
2105,16,487.72,464.46,462.34,362.96,0.17,200
2121,16,487.72,464.46,448.94,357.08,0.17,200
2138,16,487.72,464.46,429.67,357.94,0.17,200
2155,17,487.72,464.46,445.96,360.23,0.17,200
2172,17,487.72,464.46,450.39,398.12,0.17,200
