38,0,199.53,179.24,199.53,155.14,0.17,200
59,0,248.25,233.21,242.49,209.50,0.17,200
79,0,258.64,247.67,254.35,228.45,0.17,200
98,0,258.64,247.67,254.18,227.97,0.17,200
118,0,263.89,252.41,261.81,235.50,0.17,200
138,0,270.85,259.41,269.79,240.96,0.17,200
158,1,270.85,259.41,262.33,236.75,0.17,200
178,1,270.85,259.41,265.19,243.79,0.17,200
198,1,272.79,259.62,263.32,238.06,0.17,200
218,1,272.79,259.62,262.95,237.20,0.17,200
238,1,272.79,259.62,268.05,243.64,0.17,200
258,1,272.79,260.13,269.35,239.53,0.17,200
278,2,273.49,260.13,267.25,244.64,0.17,200
298,2,276.90,260.13,265.70,244.35,0.17,200
317,2,276.90,260.13,259.54,233.22,0.17,200
337,2,276.90,260.96,264.75,243.81,0.17,200
356,2,276.90,263.76,272.25,247.48,0.17,200
376,2,276.90,263.76,265.36,241.44,0.17,200
395,2,276.90,264.78,263.18,241.59,0.17,200
415,3,276.90,264.78,268.96,242.52,0.17,200
435,3,276.90,264.78,267.55,237.01,0.17,200
454,3,276.90,264.78,265.95,242.06,0.17,200
474,3,276.90,264.78,267.77,244.18,0.17,200
493,3,276.90,264.88,271.00,249.86,0.17,200
513,3,276.90,266.79,268.04,248.45,0.17,200
533,4,281.64,271.16,279.56,249.02,0.17,200
553,4,285.53,278.38,278.82,248.63,0.17,200
573,4,285.53,278.38,284.58,256.93,0.17,200
593,4,285.53,278.38,279.45,252.29,0.17,200
613,4,285.53,278.38,275.31,250.10,0.17,200
633,4,285.54,278.38,277.89,250.05,0.17,200
653,5,285.54,278.38,283.57,246.03,0.17,200
673,5,285.54,278.38,276.02,242.37,0.17,200
693,5,288.29,278.38,279.62,251.95,0.17,200
712,5,288.29,278.38,277.88,249.46,0.17,200
732,5,289.60,278.38,289.60,260.06,0.17,200
752,5,289.60,278.38,272.24,245.22,0.17,200
772,6,289.60,279.97,281.64,249.81,0.17,200
792,6,293.41,279.97,288.57,251.00,0.17,200
812,6,294.06,279.97,281.98,248.08,0.17,200
831,6,294.06,279.97,283.78,258.54,0.17,200
851,6,294.06,279.97,284.14,244.98,0.17,200
871,6,294.06,279.97,283.00,252.53,0.17,200
891,6,294.06,279.97,284.52,255.14,0.16,200
912,7,294.06,279.97,286.76,248.37,0.17,200
932,7,294.06,279.97,289.11,260.45,0.16,200
952,7,294.06,279.97,282.05,248.27,0.16,200
972,7,294.06,279.97,283.75,253.45,0.16,200
992,7,294.06,279.97,281.26,255.41,0.16,200
1012,7,294.06,279.97,282.08,258.61,0.16,200
1032,8,294.06,279.97,283.62,249.59,0.16,200
1052,8,296.64,279.97,287.49,252.54,0.16,200
1072,8,296.64,279.97,278.70,254.59,0.16,200
1092,8,297.87,279.97,291.85,246.83,0.16,200
1112,8,299.54,280.41,283.65,256.93,0.16,200
1132,8,299.54,282.44,293.73,264.75,0.16,200
1152,9,312.64,291.55,293.71,257.17,0.16,200
1173,9,319.70,302.36,310.35,241.25,0.16,200
1195,9,340.24,303.00,332.23,270.80,0.17,200
1217,9,364.07,342.41,355.11,300.87,0.17,200
1238,9,401.40,381.34,385.44,300.57,0.16,200
1259,9,426.23,410.12,411.81,352.98,0.16,200
1280,10,443.17,436.52,438.76,342.79,0.16,200
1301,10,474.30,457.80,461.79,376.87,0.17,200
1322,10,475.92,465.09,470.06,393.54,0.17,200
1343,10,483.40,469.64,474.34,415.17,0.17,200
1364,10,483.40,480.32,477.49,412.13,0.17,200
1385,10,496.05,480.32,484.65,415.68,0.17,200
1407,11,512.20,493.36,475.22,391.80,0.17,200
1428,11,512.20,493.36,472.23,444.71,0.17,200
1449,11,512.20,493.36,491.44,400.05,0.17,200
1470,11,512.20,493.36,485.91,402.51,0.17,200
1491,11,512.20,493.36,475.63,400.41,0.17,200
1512,11,512.20,493.36,497.17,413.12,0.17,200
1532,12,512.20,493.36,492.33,417.87,0.17,200
1553,12,512.20,497.19,497.48,437.15,0.17,200
1574,12,521.24,497.19,497.89,436.05,0.17,200
1595,12,521.24,505.05,497.34,449.82,0.17,200
1616,12,521.24,511.58,499.58,439.62,0.18,200
1637,12,527.51,511.58,491.70,402.77,0.17,200
1658,13,527.51,511.58,503.76,422.31,0.17,200
1679,13,527.51,511.58,502.16,388.27,0.17,200
1700,13,527.51,511.58,495.79,417.47,0.17,200
1721,13,527.51,511.58,473.27,392.85,0.17,200
1742,13,527.51,511.58,491.46,420.68,0.17,200
1763,13,527.51,511.58,485.14,392.73,0.18,200
1784,14,527.51,511.58,484.08,445.23,0.17,200
1805,14,527.51,511.58,482.69,403.86,0.17,200
1826,14,527.51,511.58,489.79,419.05,0.17,200
1847,14,527.51,511.58,493.45,424.71,0.17,200
1868,14,527.51,511.58,495.17,405.66,0.17,200
1889,14,527.51,511.58,494.66,431.31,0.17,200
1910,15,527.51,511.58,499.85,449.71,0.18,200
1931,15,527.51,511.58,508.70,465.32,0.18,200
1952,15,527.51,511.58,499.27,426.45,0.18,200
1973,15,527.51,511.58,493.91,420.02,0.18,200
1994,15,527.51,511.58,496.29,432.00,0.18,200
2015,15,527.51,511.58,490.98,435.55,0.18,200
2037,16,527.51,511.58,491.22,423.46,0.17,200
2058,16,527.51,511.58,492.90,454.56,0.17,200
2079,16,527.51,511.58,499.28,427.06,0.17,200
2101,16,527.51,511.58,491.45,450.55,0.17,200
2122,16,527.51,511.58,500.38,425.62,0.17,200
2143,16,527.51,511.58,501.07,436.22,0.17,200
2164,17,527.51,511.58,501.83,432.19,0.17,200
2185,17,527.51,511.58,500.43,441.06,0.17,200
2206,17,527.51,511.58,503.47,446.12,0.18,200
2227,17,527.51,511.58,498.26,451.57,0.18,200
2248,17,527.51,511.58,509.70,443.37,0.18,200
2269,17,527.51,511.58,498.47,418.47,0.17,200
2290,18,527.51,511.58,498.15,444.18,0.18,200
2311,18,527.51,511.58,498.25,465.86,0.17,200
2331,18,527.51,511.58,498.63,474.09,0.17,200
2351,18,527.51,511.58,500.43,471.34,0.17,200
2371,18,527.51,511.58,506.13,460.71,0.17,200
2392,18,527.51,511.58,505.64,441.03,0.17,200
2412,19,527.51,511.58,518.22,455.10,0.17,200
2433,19,527.51,511.58,505.92,412.27,0.17,200
2454,19,527.51,517.13,513.25,463.95,0.17,200
2475,19,536.32,532.15,522.16,455.75,0.17,200
2496,19,536.32,532.15,519.56,444.33,0.17,200
2517,19,536.32,532.15,519.35,456.59,0.17,200
2538,20,537.50,532.15,517.53,440.09,0.17,200
2559,20,537.50,532.15,525.82,465.85,0.17,200
2580,20,547.30,532.15,532.63,460.82,0.17,200
2601,20,547.30,532.15,514.18,451.25,0.17,200
2622,20,547.30,532.15,532.40,437.26,0.17,200
2643,20,547.30,532.15,516.89,467.18,0.17,200
2664,21,547.30,532.15,522.70,469.79,0.17,200
2685,21,547.30,532.15,534.49,465.86,0.17,200
2706,21,547.30,532.15,524.81,425.05,0.17,200
2727,21,547.30,532.15,518.47,470.58,0.17,200
2748,21,547.30,532.15,533.63,464.83,0.17,200
2769,21,549.31,532.15,520.39,460.59,0.17,200
2790,22,549.31,541.17,537.51,470.33,0.17,200
2811,22,554.07,541.17,541.14,451.09,0.17,200
2833,22,571.26,541.17,540.74,432.62,0.17,200
2855,22,571.26,541.17,544.54,473.93,0.17,200
2876,22,571.26,541.17,534.55,461.96,0.17,200
2898,22,571.26,541.17,532.07,462.10,0.17,200
2920,23,571.26,541.17,526.23,460.52,0.18,200
2942,23,571.26,541.17,520.95,441.51,0.18,200
2964,23,571.26,541.17,520.50,464.68,0.18,200
2985,23,571.26,541.17,531.08,447.26,0.18,200
3006,23,571.26,541.17,531.55,473.48,0.18,200
3028,23,571.26,541.17,523.71,483.53,0.17,200
3050,24,571.26,541.17,526.55,427.18,0.17,200
3072,24,571.26,541.17,545.65,420.05,0.17,200
3094,24,571.26,541.17,532.78,448.60,0.17,200
3116,24,571.26,549.12,520.89,443.61,0.17,200
3138,24,571.26,549.12,543.99,457.62,0.17,200
3160,24,571.26,549.12,539.87,461.37,0.17,200
3174,25,2938.08,2000.06,2938.08,2005.65,0.17,1000
3179,25,2938.08,2706.26,2615.44,2222.22,0.17,1000
3184,25,2938.08,2777.16,2728.44,1977.97,0.17,1000
3190,25,2938.08,2777.16,2750.99,2314.08,0.17,1000
3195,25,2938.08,2777.16,2736.53,2093.43,0.17,1000
3200,26,2938.08,2777.16,2761.81,2232.36,0.17,1000
3205,26,2938.08,2777.16,2663.38,2297.51,0.17,1000
